customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,engagement_style
RID-001344,59.0,81745.55,17.9,24.1,7,756.97,552.68,0,0,2,5,branch,west,basic,3953.06,24.1,7,756.97,108.13857142857144,0.0,0.0,0.4,1.3696352319606284,42.288826815642466,0.31751785117716913,growing,in_person
RID-001211,57.0,71080.18,33.3,50.6,12,1775.83,1018.2,0,0,3,5,branch,east,premium,4839.34,50.6,12,1775.83,147.98583333333332,0.0,0.0,0.6,1.7440876055784718,53.328228228228234,2.5512956468729704,growing,in_person
RID-001517,46.0,44977.39,41.8,17.4,12,1641.18,1089.32,0,1,5,8,agent,south,plus,4487.01,17.4,12,1641.18,136.76500000000001,0.0,0.08333333333333333,0.625,1.506609628024823,39.26267942583733,3.0944011606643222,mature,assisted
RID-001313,41.0,55970.87,13.7,11.9,8,1359.52,724.21,0,2,2,4,online,north,premium,3158.0,11.9,8,1359.52,169.94,0.0,0.25,0.5,1.877245550323801,99.23503649635038,-0.004293021304970779,growing,digital
RID-001053,29.0,99154.56,52.0,54.7,9,1351.67,1181.76,1,2,4,7,agent,west,plus,4346.92,54.7,9,1351.67,150.18555555555557,0.14285714285714285,0.2222222222222222,0.5714285714285714,1.1437770782561605,25.993653846153848,-0.2711302637194434,mature,assisted
RID-001588,39.0,89373.02,36.3,46.9,3,548.77,291.91,0,0,3,4,branch,south,basic,4395.35,46.9,3,548.77,182.92333333333332,0.0,0.0,0.75,1.8799287451611797,15.117630853994491,0.027510014452727827,mature,in_person
RID-000809,38.0,57917.42,41.5,83.3,12,2817.94,1892.18,0,0,4,6,online,east,plus,4619.16,83.3,12,2817.94,234.82833333333335,0.0,0.0,0.6666666666666666,1.4892557790485048,67.9021686746988,1.9863486691784762,mature,digital
RID-000219,60.0,37410.57,24.0,12.7,5,1527.93,1055.12,0,1,3,4,agent,west,premium,3783.14,12.7,5,1527.93,305.586,0.0,0.2,0.75,1.4481101675638792,63.66375,0.48809700998748895,growing,assisted
RID-001658,43.0,71971.02,35.0,56.1,6,943.2,561.71,3,0,3,4,online,west,plus,4109.75,56.1,6,943.2,157.20000000000002,0.75,0.0,0.75,1.6791582845240427,26.94857142857143,0.9124313721499973,growing,digital
RID-000287,37.0,124025.03,35.9,28.0,14,2573.15,1347.7,1,1,4,5,partner,north,premium,6003.91,28.0,14,2573.15,183.79642857142858,0.2,0.07142857142857142,0.8,1.9092899013133486,71.67548746518106,4.573571534265027,growing,assisted
RID-001362,59.0,93810.48,31.3,54.4,11,815.18,657.68,1,0,2,3,branch,west,basic,4745.41,54.4,11,815.18,74.10727272727273,0.3333333333333333,0.0,0.6666666666666666,1.2394781656732758,26.044089456869006,2.4205374961800663,growing,in_person
RID-001447,38.0,81289.44,22.8,34.4,5,540.65,395.74,0,0,1,4,branch,east,plus,3128.19,34.4,5,540.65,108.13,0.0,0.0,0.25,1.3661747612068529,23.712719298245613,-1.5418426924020245,growing,in_person
RID-001289,34.0,72428.72,38.3,20.9,7,1103.93,751.89,1,0,2,3,online,east,plus,4418.37,20.9,7,1103.93,157.70428571428573,0.3333333333333333,0.0,0.6666666666666666,1.4682067855670378,28.82323759791123,1.8399669776388459,mature,digital
RID-001537,35.0,88043.37,41.3,48.6,4,798.07,622.24,0,0,3,5,online,west,premium,4215.73,48.6,4,798.07,199.5175,0.0,0.0,0.6,1.2825758549755721,19.323728813559324,-0.4445126097660186,mature,digital
RID-000362,32.0,85754.13,62.2,4.1,6,676.22,547.89,1,1,5,7,agent,east,enterprise,4105.19,4.1,6,676.22,112.70333333333333,0.14285714285714285,0.16666666666666666,0.7142857142857143,1.2342258482542117,10.87170418006431,1.1318664953469564,mature,assisted
RID-001336,39.0,94538.77,54.7,173.6,7,1544.93,975.33,0,1,4,5,online,north,basic,4351.8,173.6,7,1544.93,220.70428571428573,0.0,0.14285714285714285,0.8,1.5840074641403423,28.243692870201098,-2.659594115700008,mature,digital
RID-000577,52.0,88012.51,17.8,36.2,5,1033.4,556.28,0,1,3,6,online,north,basic,3444.9,36.2,5,1033.4,206.68,0.0,0.2,0.5,1.8576975623786585,58.0561797752809,-1.5178248614689376,growing,digital
RID-001314,22.0,78664.34,51.5,41.2,8,988.67,603.91,1,1,4,7,online,east,plus,3906.56,41.2,8,988.67,123.58375,0.14285714285714285,0.125,0.5714285714285714,1.6371148018744515,19.19747572815534,0.34467284880115734,mature,digital
RID-001186,41.0,57036.4,9.7,30.7,7,939.97,493.4,2,0,2,3,online,north,plus,3441.03,30.7,7,939.97,134.28142857142856,0.6666666666666666,0.0,0.6666666666666666,1.9050871503850833,96.90412371134022,1.5633556122287817,new,digital
RID-000486,45.0,122336.33,21.5,26.6,8,1271.49,1110.71,0,0,1,4,partner,west,premium,5460.74,26.6,8,1271.49,158.93625,0.0,0.0,0.25,1.1447542562865194,59.13906976744186,-0.17708529266688844,growing,assisted
RID-001478,49.0,53496.96,21.4,53.3,9,1020.55,671.58,0,1,2,4,agent,south,premium,3524.97,53.3,9,1020.55,113.39444444444445,0.0,0.1111111111111111,0.5,1.5196253610887756,47.6892523364486,0.0891108015568845,growing,assisted
RID-000553,29.0,36312.22,34.0,25.7,10,414.33,282.63,1,0,2,3,online,west,plus,2425.48,25.7,10,414.33,41.433,0.3333333333333333,0.0,0.6666666666666666,1.4659802568729434,12.186176470588235,2.849081193275328,growing,digital
RID-001433,37.0,41519.39,40.1,55.9,5,853.96,527.04,2,0,2,3,branch,north,basic,2950.14,55.9,5,853.96,170.792,0.6666666666666666,0.0,0.6666666666666666,1.6202944748026717,21.29576059850374,0.08900435510590654,mature,in_person
RID-000875,41.0,43676.92,47.4,49.6,9,996.2,733.19,0,0,4,5,agent,south,basic,4089.99,49.6,9,996.2,110.6888888888889,0.0,0.0,0.8,1.358720113476725,21.016877637130804,2.5090192489865837,mature,assisted
RID-000905,32.0,81993.33,46.4,12.3,3,139.07,105.95,0,0,5,8,agent,south,plus,3639.55,12.3,3,139.07,46.35666666666666,0.0,0.0,0.625,1.3126002831524304,2.9971982758620688,0.33280793451599244,mature,assisted
RID-001114,39.0,58573.91,23.5,31.6,7,1114.04,924.9,0,0,2,4,agent,north,plus,3692.29,31.6,7,1114.04,159.14857142857142,0.0,0.0,0.5,1.204497783544167,47.40595744680851,0.6428731226750368,growing,assisted
RID-000842,22.0,115130.15,30.2,7.6,6,734.19,546.24,1,1,3,6,online,north,basic,4732.52,7.6,6,734.19,122.36500000000001,0.16666666666666666,0.16666666666666666,0.5,1.3440795254833042,24.310927152317884,-0.11773965583912793,growing,digital
RID-001640,24.0,93386.06,38.7,37.1,8,795.49,407.45,1,0,4,7,agent,east,premium,4417.55,37.1,8,795.49,99.43625,0.14285714285714285,0.0,0.5714285714285714,1.9523622530371825,20.55529715762274,1.25276995398892,mature,assisted
RID-001290,46.0,86392.56,15.2,10.5,7,1524.48,1323.13,0,0,0,1,branch,north,premium,4050.9,10.5,7,1524.48,217.78285714285715,0.0,0.0,0.0,1.1521770347584892,100.29473684210527,-1.446803887133185,growing,in_person
RID-000888,42.0,52787.04,40.3,110.3,10,951.34,852.74,1,0,4,7,agent,west,basic,3114.64,110.3,10,951.34,95.134,0.14285714285714285,0.0,0.5714285714285714,1.1156272720876235,23.60645161290323,-0.0502827028015036,mature,assisted
RID-000880,23.0,94752.16,39.5,72.6,6,252.32,155.28,0,1,4,7,partner,north,premium,3829.98,72.6,6,252.32,42.053333333333335,0.0,0.16666666666666666,0.5714285714285714,1.6249356002060793,6.387848101265822,-1.5688014161205612,mature,assisted
RID-001727,52.0,91960.03,45.1,23.0,8,1362.97,1141.87,2,0,4,5,partner,east,premium,5458.48,23.0,8,1362.97,170.37125,0.4,0.0,0.8,1.1936297476945714,30.221064301552104,2.8782890820654035,mature,assisted
RID-000901,48.0,92363.33,51.9,247.8,7,1055.81,863.96,0,1,5,7,branch,east,basic,3828.84,247.8,7,1055.81,150.82999999999998,0.0,0.14285714285714285,0.7142857142857143,1.2220588916153525,20.34315992292871,-5.214263862077778,mature,in_person
RID-000293,52.0,62893.18,49.5,121.6,10,1646.5,1064.01,1,0,4,6,online,west,basic,4576.25,121.6,10,1646.5,164.65,0.16666666666666666,0.0,0.6666666666666666,1.547447862332121,33.26262626262626,0.14224140319112744,mature,digital
RID-000632,30.0,75764.05,54.8,47.0,3,384.48,316.18,0,0,4,5,online,north,enterprise,3870.51,47.0,3,384.48,128.16,0.0,0.0,0.8,1.2160161933076097,7.016058394160584,0.29321127099214506,mature,digital
RID-001129,37.0,117785.77,26.5,32.5,4,679.07,389.62,2,0,4,5,partner,east,premium,4464.51,32.5,4,679.07,169.7675,0.4,0.0,0.8,1.742903341717571,25.625283018867925,1.084015633663697,growing,assisted
RID-001432,53.0,105291.5,47.2,8.9,2,324.21,282.5,5,0,3,4,partner,north,enterprise,4207.61,8.9,2,324.21,162.105,1.25,0.0,0.75,1.147646017699115,6.868855932203389,0.7185522521922346,mature,assisted
RID-001132,18.0,83070.47,52.0,48.8,10,1166.5,676.48,2,1,3,4,online,north,premium,4348.26,48.8,10,1166.5,116.65,0.5,0.1,0.75,1.7243673131504258,22.432692307692307,2.0107108378956635,mature,digital
RID-001279,56.0,48263.32,53.7,96.4,2,592.84,366.85,0,0,4,5,online,north,plus,2876.8,96.4,2,592.84,296.42,0.0,0.0,0.8,1.6160283494616328,11.039851024208566,-1.4826682603336159,mature,digital
RID-001086,53.0,76011.07,33.0,18.2,3,284.99,224.08,2,1,1,2,agent,west,enterprise,3705.98,18.2,3,284.99,94.99666666666667,1.0,0.3333333333333333,0.5,1.271822563370225,8.636060606060607,-2.618024797073576,growing,assisted
RID-000494,51.0,93149.9,31.0,48.7,8,799.49,495.0,0,0,3,4,online,south,plus,4565.9,48.7,8,799.49,99.93625,0.0,0.0,0.75,1.6151313131313132,25.79,1.8843660676096943,growing,digital
RID-001189,39.0,72779.93,28.3,14.8,6,599.77,422.08,2,0,4,5,branch,east,basic,3771.79,14.8,6,599.77,99.96166666666666,0.4,0.0,0.8,1.4209865428354815,21.19328621908127,2.3466745192992784,growing,in_person
RID-000278,43.0,97919.22,1.0,32.9,8,1256.79,929.19,0,0,1,3,branch,west,plus,4262.67,32.9,8,1256.79,157.09875,0.0,0.0,0.3333333333333333,1.3525651373777159,1256.79,0.0926328177714194,new,in_person
RID-001662,38.0,104354.71,30.6,21.4,6,980.14,729.66,0,0,1,4,agent,east,basic,4318.2,21.4,6,980.14,163.35666666666665,0.0,0.0,0.25,1.343283172984678,32.030718954248364,-0.7933768040279316,growing,assisted
RID-000359,29.0,60039.38,38.9,49.8,5,1003.07,791.86,0,0,3,5,branch,south,basic,3724.71,49.8,5,1003.07,200.614,0.0,0.0,0.6,1.266726441542697,25.785861182519284,-0.09685094474120193,mature,in_person
RID-000987,52.0,82155.18,50.7,32.7,11,1156.11,892.96,1,1,5,7,agent,east,basic,3891.41,32.7,11,1156.11,105.10090909090908,0.14285714285714285,0.09090909090909091,0.7142857142857143,1.2946940512452965,22.802958579881654,2.712500560515411,mature,assisted
RID-000237,37.0,70944.17,48.4,38.1,8,367.58,327.6,2,1,4,7,agent,north,premium,3993.43,38.1,8,367.58,45.9475,0.2857142857142857,0.125,0.5714285714285714,1.1220390720390718,7.594628099173554,0.43217236234923895,mature,assisted
RID-001681,51.0,97755.42,15.5,37.9,5,830.93,646.94,0,0,0,3,online,east,enterprise,3066.11,37.9,5,830.93,166.18599999999998,0.0,0.0,0.0,1.2844004080749372,53.60838709677419,-2.9832515732256666,growing,digital
RID-000209,65.0,50843.02,47.4,53.5,8,1052.49,926.89,0,2,4,7,branch,north,plus,4204.6,53.5,8,1052.49,131.56125,0.0,0.25,0.5714285714285714,1.1355069102050945,22.204430379746835,-0.7948745825460468,mature,in_person
RID-001281,26.0,59917.88,27.6,26.4,4,257.85,207.25,0,0,3,5,partner,west,basic,2668.39,26.4,4,257.85,64.4625,0.0,0.0,0.6,1.244149577804584,9.342391304347826,0.1820968098363721,growing,assisted
RID-001406,34.0,110262.43,22.1,58.3,3,493.07,285.73,1,1,2,3,agent,west,plus,4127.39,58.3,3,493.07,164.35666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.7256500892450914,22.310859728506784,-2.854793938317039,growing,assisted
RID-000059,40.0,114049.84,56.1,104.0,9,2039.07,1280.21,1,1,5,7,branch,west,plus,5617.03,104.0,9,2039.07,226.56333333333333,0.14285714285714285,0.1111111111111111,0.7142857142857143,1.592762124963873,36.34705882352941,-0.1911132518718766,mature,in_person
RID-001430,33.0,77151.74,45.9,70.0,10,2238.22,1264.14,2,0,4,5,agent,east,plus,6268.7,70.0,10,2238.22,223.82199999999997,0.4,0.0,0.8,1.7705475659341525,48.76296296296296,2.3147484430039276,mature,assisted
RID-001423,42.0,85161.43,23.4,81.1,8,1369.61,822.71,0,0,2,5,online,west,enterprise,3861.51,81.1,8,1369.61,171.20125,0.0,0.0,0.4,1.6647542876590777,58.53034188034188,-0.9098117276634825,growing,digital
RID-000364,25.0,80415.75,36.8,4.9,6,620.55,423.19,0,0,4,6,online,south,plus,4129.22,4.9,6,620.55,103.425,0.0,0.0,0.6666666666666666,1.466362626716132,16.862771739130434,1.91004492568229,mature,digital
RID-000907,28.0,50122.22,37.4,11.6,8,537.48,352.35,1,0,3,6,online,south,premium,2881.45,11.6,8,537.48,67.185,0.16666666666666666,0.0,0.5,1.5254150702426563,14.371122994652408,1.5889185577706046,mature,digital
RID-000723,48.0,18000.0,3.7,95.0,6,601.08,406.21,1,1,2,4,online,west,plus,2224.47,95.0,6,601.08,100.18,0.25,0.16666666666666666,0.5,1.4797272346815689,162.45405405405407,-2.5846614249043953,new,digital
RID-001010,23.0,86606.79,42.1,31.2,8,1275.45,880.4,0,0,4,5,agent,north,plus,4207.7,31.2,8,1275.45,159.43125,0.0,0.0,0.8,1.4487164925034077,30.295724465558195,2.646838755905962,mature,assisted
RID-001633,40.0,104610.02,22.9,24.5,7,1795.97,1512.53,1,0,3,6,branch,west,premium,4946.92,24.5,7,1795.97,256.56714285714287,0.16666666666666666,0.0,0.5,1.1873946301891534,78.42663755458516,0.8432752343496752,growing,in_person
RID-001102,43.0,93832.98,71.1,108.2,9,2125.22,1660.18,0,0,7,10,online,south,premium,5559.9,108.2,9,2125.22,236.13555555555553,0.0,0.0,0.7,1.280114204483851,29.89057665260197,0.31794854344736323,mature,digital
RID-000693,49.0,123618.2,13.7,124.3,7,992.6,873.43,0,0,2,4,branch,south,plus,3888.88,124.3,7,992.6,141.8,0.0,0.0,0.5,1.1364390964358908,72.45255474452556,-1.9736445889079186,growing,in_person
RID-000906,51.0,52161.41,37.7,35.4,8,1727.25,1024.78,0,0,3,5,agent,south,basic,3940.28,35.4,8,1727.25,215.90625,0.0,0.0,0.6,1.6854837135775484,45.815649867374,1.454195741902753,mature,assisted
RID-001570,51.0,56761.19,34.4,26.2,5,1094.44,774.06,0,2,3,6,agent,north,plus,3490.45,26.2,5,1094.44,218.888,0.0,0.4,0.5,1.4138955636513968,31.81511627906977,-2.5033634735254124,growing,assisted
RID-000119,25.0,45783.37,49.6,16.7,9,1907.21,1298.41,1,1,5,6,branch,east,plus,4736.68,16.7,9,1907.21,211.91222222222223,0.16666666666666666,0.1111111111111111,0.8333333333333334,1.4688811700464413,38.45181451612903,2.9123283843654195,mature,in_person
RID-001796,38.0,91330.32,41.2,65.8,10,1052.08,893.98,1,0,4,7,agent,south,plus,4724.93,65.8,10,1052.08,105.208,0.14285714285714285,0.0,0.5714285714285714,1.1768495939506476,25.535922330097083,1.2057587013564417,mature,assisted
RID-000630,48.0,95403.86,35.3,28.5,7,2059.24,1056.61,1,2,3,5,branch,west,premium,5413.64,28.5,7,2059.24,294.1771428571428,0.2,0.2857142857142857,0.6,1.94891208676806,58.33541076487252,-0.5437155884672439,growing,in_person
RID-000523,43.0,70566.94,35.2,16.2,2,149.67,83.82,0,1,2,3,agent,south,enterprise,2542.71,16.2,2,149.67,74.835,0.0,0.5,0.6666666666666666,1.785612025769506,4.251988636363635,-3.1045224603085346,growing,assisted
RID-000514,43.0,48093.29,35.1,40.2,9,669.31,353.25,0,0,3,6,agent,east,basic,3315.78,40.2,9,669.31,74.36777777777777,0.0,0.0,0.5,1.8947204529370132,19.068660968660968,1.1631974256285065,growing,assisted
RID-000082,54.0,97490.33,31.7,85.5,13,2235.45,1200.32,0,0,2,5,agent,east,plus,5345.23,85.5,13,2235.45,171.9576923076923,0.0,0.0,0.4,1.8623783657691282,70.51892744479495,0.873657636711222,growing,assisted
RID-000705,56.0,66048.04,45.4,46.8,7,1207.14,610.84,2,0,4,5,online,east,premium,4029.53,46.8,7,1207.14,172.44857142857146,0.4,0.0,0.8,1.9761967127234628,26.58898678414097,1.824986178749607,mature,digital
RID-000381,47.0,146121.77,33.5,24.1,5,736.38,431.76,1,0,3,5,agent,north,premium,4722.84,24.1,5,736.38,147.276,0.2,0.0,0.6,1.7055308504724846,21.981492537313432,0.6285482482219258,growing,assisted
RID-001525,48.0,86528.64,64.4,95.9,6,1052.94,923.56,3,2,5,7,online,south,enterprise,3536.88,95.9,6,1052.94,175.49,0.42857142857142855,0.3333333333333333,0.7142857142857143,1.1400883537615316,16.349999999999998,-2.515744054468246,mature,digital
RID-000085,30.0,51985.99,33.2,24.7,9,819.92,551.87,2,0,3,5,online,north,premium,3119.03,24.7,9,819.92,91.10222222222222,0.4,0.0,0.6,1.4857122148332034,24.69638554216867,2.1377426363540764,growing,digital
RID-001515,43.0,65018.53,53.9,30.9,12,2753.13,2365.3,1,0,4,5,online,east,plus,6366.16,30.9,12,2753.13,229.4275,0.2,0.0,0.8,1.1639665158753647,51.07847866419295,4.181436228616588,mature,digital
RID-001666,45.0,110948.33,41.7,20.5,9,562.28,467.01,0,0,3,5,partner,east,plus,5164.56,20.5,9,562.28,62.47555555555555,0.0,0.0,0.6,1.2039999143487292,13.483932853717025,2.2562903643869605,mature,assisted
RID-000915,39.0,55555.28,39.9,27.1,11,1822.1,1345.4,0,2,4,7,agent,south,plus,4555.73,27.1,11,1822.1,165.64545454545453,0.0,0.18181818181818182,0.5714285714285714,1.3543184183142558,45.666666666666664,1.5270827759910564,mature,assisted
RID-000614,44.0,76609.43,35.8,30.6,11,2190.28,1955.49,0,1,2,5,online,west,plus,4930.92,30.6,11,2190.28,199.11636363636364,0.0,0.09090909090909091,0.4,1.1200670931582366,61.18100558659219,1.083910403721345,growing,digital
RID-000983,44.0,104579.34,35.6,20.7,12,2621.88,2167.3,2,0,3,5,online,east,basic,5885.05,20.7,12,2621.88,218.49,0.4,0.0,0.6,1.2097448438148848,73.64831460674158,3.395242567868983,growing,digital
RID-000757,45.0,84920.77,20.8,20.1,7,1726.69,1213.87,2,0,0,3,agent,west,enterprise,4446.21,20.1,7,1726.69,246.67000000000002,0.6666666666666666,0.0,0.0,1.4224669857563004,83.0139423076923,-1.7177701226369217,growing,assisted
RID-000721,45.0,54484.33,27.5,15.4,7,625.22,517.94,0,1,3,5,branch,north,premium,2513.3,15.4,7,625.22,89.31714285714285,0.0,0.14285714285714285,0.6,1.207128238792138,22.73527272727273,0.7316083542349918,growing,in_person
RID-000452,48.0,76852.6,44.4,46.8,8,1873.57,1098.46,0,0,4,6,online,west,plus,5726.59,46.8,8,1873.57,234.19625,0.0,0.0,0.6666666666666666,1.7056333412231668,42.197522522522526,1.490455099232174,mature,digital
RID-000491,28.0,42392.79,47.5,46.1,5,704.63,630.09,0,0,3,6,agent,south,premium,2590.09,46.1,5,704.63,140.926,0.0,0.0,0.5,1.1183005602374263,14.834315789473685,-0.5294636844592988,mature,assisted
RID-001779,39.0,82856.26,14.1,45.3,7,1107.84,864.54,1,0,2,3,agent,north,plus,4473.8,45.3,7,1107.84,158.26285714285714,0.3333333333333333,0.0,0.6666666666666666,1.2814213338885418,78.57021276595745,1.151261129066849,growing,assisted
RID-000288,34.0,31210.05,57.4,39.2,9,1150.91,901.31,0,0,4,6,online,south,plus,4470.91,39.2,9,1150.91,127.8788888888889,0.0,0.0,0.6666666666666666,1.2769302459753027,20.0506968641115,2.0865024801354153,mature,digital
RID-001158,62.0,33709.14,24.1,129.5,4,678.66,404.44,1,0,1,4,branch,north,premium,2206.79,129.5,4,678.66,169.665,0.25,0.0,0.25,1.6780239343289487,28.16016597510373,-4.607634407323698,growing,in_person
RID-001786,39.0,55049.22,49.0,79.0,6,899.57,679.59,0,0,3,6,online,north,plus,3580.74,79.0,6,899.57,149.92833333333334,0.0,0.0,0.5,1.3236951691461027,18.35857142857143,-1.0765551095874453,mature,digital
RID-001230,42.0,82285.77,40.0,20.3,2,411.21,266.63,1,0,5,6,agent,south,basic,3456.29,20.3,2,411.21,205.605,0.16666666666666666,0.0,0.8333333333333334,1.5422495593144057,10.280249999999999,0.8443195500191825,mature,assisted
RID-001084,68.0,87707.91,38.3,21.0,5,272.82,153.76,1,4,3,5,online,north,plus,2788.46,21.0,5,272.82,54.564,0.2,0.8,0.6,1.7743236212278877,7.123237597911228,-4.355132667721461,mature,digital
RID-001499,30.0,92772.15,30.4,154.1,9,1108.62,689.88,1,0,4,6,online,north,plus,4161.12,154.1,9,1108.62,123.17999999999999,0.16666666666666666,0.0,0.6666666666666666,1.6069751261088883,36.46776315789474,-1.1566246510499307,growing,digital
RID-001334,31.0,84716.31,43.6,32.1,6,1389.11,910.83,3,0,4,7,partner,north,plus,4068.01,32.1,6,1389.11,231.51833333333332,0.42857142857142855,0.0,0.5714285714285714,1.5251034770484062,31.860321100917428,0.6308333127215491,mature,assisted
RID-001000,42.0,77899.27,24.4,58.2,8,1192.44,625.85,0,0,2,4,online,north,basic,4045.62,58.2,8,1192.44,149.055,0.0,0.0,0.5,1.905312774626508,48.870491803278696,0.27360328959621705,growing,digital
RID-001201,58.0,67975.88,16.9,81.4,8,1363.72,976.08,1,0,1,4,agent,east,basic,2855.18,81.4,8,1363.72,170.465,0.25,0.0,0.25,1.3971395787230554,80.69349112426036,-1.7238508870007179,growing,assisted
RID-001490,47.0,88532.06,47.8,10.6,10,1457.85,892.16,0,0,3,4,agent,north,plus,5413.11,10.6,10,1457.85,145.785,0.0,0.0,0.75,1.6340678802008608,30.498953974895397,3.722828203690715,mature,assisted
RID-000328,53.0,48892.17,22.1,90.5,6,1251.86,641.6,1,1,2,4,agent,west,plus,2711.63,90.5,6,1251.86,208.64333333333332,0.25,0.16666666666666666,0.5,1.951153366583541,56.645248868778275,-2.4576460020120185,growing,assisted
RID-001310,38.0,86567.08,47.8,49.5,4,714.29,612.0,0,0,3,4,online,west,basic,4050.87,49.5,4,714.29,178.5725,0.0,0.0,0.75,1.167140522875817,14.943305439330544,0.3356557701332492,mature,digital
RID-001113,44.0,103491.34,35.3,46.2,8,1842.1,1033.83,3,0,4,7,online,west,premium,6007.78,46.2,8,1842.1,230.2625,0.42857142857142855,0.0,0.5714285714285714,1.7818209957149629,52.184135977337114,0.9959165432510031,growing,digital
RID-000937,63.0,92281.33,31.0,36.2,10,1602.72,1418.47,1,0,2,3,agent,east,basic,5240.34,36.2,10,1602.72,160.272,0.3333333333333333,0.0,0.6666666666666666,1.1298934767742708,51.700645161290325,2.5527118731931164,growing,assisted
